FlowCode,FlowDesc,PartnerISO,PartnerDesc,MotDesc,Toneladas,Cifvalue,Fobvalue,datetime
X,Export,FRA,Francia,Self propelled goods,26.18,0.0,16623.976,2002-07-01
X,Export,FRA,Francia,Other,443.154,0.0,255383.084,2002-07-01
X,Export,DEU,Alemania,Road,4262.379,0.0,2326458.902,2002-07-01
X,Export,DEU,Alemania,Other,126.518,0.0,67639.361,2002-07-01
X,Export,GIB,Gibraltar,Road,6.591,0.0,4337.077,2002-07-01
X,Export,HUN,Hungría,Road,107.591,0.0,40313.266,2002-07-01
X,Export,ITA,Italia,Air,68.097,0.0,31311.683,2002-07-01
X,Export,ITA,Italia,Road,2111.5,0.0,1250243.23,2002-07-01
X,Export,ITA,Italia,Other,246.147,0.0,141902.139,2002-07-01
X,Export,LVA,Letonia,Road,1.616,0.0,1426.993,2002-07-01
X,Export,LUX,Luxemburgo,Road,27.458,0.0,25977.257,2002-07-01
X,Export,MRT,Mauritania,Sea,25.62,0.0,11115.174,2002-07-01
X,Export,NLD,Países Bajos,Road,4089.872,0.0,2135317.111,2002-07-01
X,Export,NLD,Países Bajos,Other,335.8,0.0,136632.364,2002-07-01
X,Export,NOR,Noruega,Road,3.912,0.0,1675.197,2002-07-01
X,Export,POL,Polonia,Road,550.403,0.0,204120.05,2002-07-01
X,Export,PRT,Portugal,Air,1.031,0.0,552.565,2002-07-01
X,Export,PRT,Portugal,Road,761.3615,0.0,361656.486,2002-07-01
X,Export,PRT,Portugal,Other,121.265,0.0,54139.601,2002-07-01
X,Export,ROU,Rumanía,Road,14.176,0.0,4093.735,2002-07-01
X,Export,RUS,Rusia,Road,27.915,0.0,10585.568,2002-07-01
X,Export,SVK,Eslovaquia,Road,119.039,0.0,39526.516,2002-07-01
X,Export,SVN,Eslovenia,Road,34.015,0.0,24848.94,2002-07-01
X,Export,SWE,Suecia,Road,729.865,0.0,140749.663,2002-07-01
X,Export,CHE,Suiza,Road,486.775,0.0,333715.933,2002-07-01
X,Export,GBR,Reino Unido,Road,1859.375,0.0,896646.847,2002-07-01
X,Export,GBR,Reino Unido,Other,224.346,0.0,54987.568,2002-07-01
X,Export,SCG,Serbia and Montenegro (...2005),Road,0.833,0.0,206.621,2002-07-01
X,Export,DZA,Argelia,Sea,23.4,0.0,13784.377,2002-08-01
X,Export,AND,Andorra,Road,57.066,0.0,35049.665,2002-08-01
X,Export,AUT,Austria,Road,336.884,0.0,160460.026,2002-08-01
X,Export,BEL,Bélgica,Road,536.474,0.0,360965.491,2002-08-01
X,Export,BEL,Bélgica,Other,33.126,0.0,13570.241,2002-08-01
X,Export,BIH,Bosnia-Herzegovina,Road,72.568,0.0,11993.377,2002-08-01
X,Export,HRV,Croacia,Road,8.658,0.0,3679.144,2002-08-01
X,Export,CZE,República Checa,Road,67.442,0.0,25910.077,2002-08-01
X,Export,DNK,Dinamarca,Road,103.88,0.0,59533.131,2002-08-01
X,Export,EST,Estonia,Road,5.104,0.0,3443.225,2002-08-01
X,Export,FRA,Francia,Road,4637.265,0.0,3178001.111,2002-08-01
X,Export,FRA,Francia,Other,114.081,0.0,59866.781,2002-08-01
X,Export,DEU,Alemania,Road,2725.603,0.0,1293897.986,2002-08-01
X,Export,DEU,Alemania,Other,11.545,0.0,7045.306,2002-08-01
X,Export,GIB,Gibraltar,Road,4.538,0.0,2947.384,2002-08-01
X,Export,HUN,Hungría,Road,123.32,0.0,37330.541,2002-08-01
X,Export,ITA,Italia,Air,29.1645,0.0,11802.178,2002-08-01
X,Export,ITA,Italia,Road,904.807,0.0,567749.324,2002-08-01
X,Export,ITA,Italia,Other,63.684,0.0,44778.073,2002-08-01
X,Export,LVA,Letonia,Road,13.566,0.0,10164.629,2002-08-01
X,Export,LUX,Luxemburgo,Road,26.018,0.0,21263.782,2002-08-01
X,Export,MRT,Mauritania,Sea,50.02,0.0,20084.891,2002-08-01
X,Export,NLD,Países Bajos,Road,595.111,0.0,301129.527,2002-08-01
X,Export,NLD,Países Bajos,Other,206.243,0.0,69356.18,2002-08-01
X,Export,POL,Polonia,Road,444.769,0.0,178815.992,2002-08-01
X,Export,PRT,Portugal,Air,0.8577,0.0,377.353,2002-08-01
X,Export,PRT,Portugal,Road,844.415,0.0,418452.295,2002-08-01
X,Export,PRT,Portugal,Other,166.496,0.0,79150.183,2002-08-01
X,Export,RUS,Rusia,Road,13.113,0.0,5319.519,2002-08-01
X,Export,SVK,Eslovaquia,Road,34.537,0.0,14271.849,2002-08-01
X,Export,SWE,Suecia,Road,492.668,0.0,96939.317,2002-08-01
X,Export,CHE,Suiza,Road,436.982,0.0,284428.632,2002-08-01
X,Export,GBR,Reino Unido,Road,253.267,0.0,108846.696,2002-08-01
X,Export,GBR,Reino Unido,Other,119.473,0.0,21743.618,2002-08-01
X,Export,SCG,Serbia and Montenegro (...2005),Road,2.142,0.0,523.558,2002-08-01
X,Export,DZA,Argelia,Sea,32.132,0.0,24649.82,2002-09-01
X,Export,AND,Andorra,Road,34.109,0.0,20063.512,2002-09-01
X,Export,AUT,Austria,Road,285.985,0.0,157015.213,2002-09-01
X,Export,BEL,Bélgica,Road,665.569,0.0,534996.148,2002-09-01
X,Export,BEL,Bélgica,Other,11.617,0.0,7969.897,2002-09-01
X,Export,BIH,Bosnia-Herzegovina,Road,92.044,0.0,16968.215,2002-09-01
X,Export,HRV,Croacia,Road,17.513,0.0,9328.658,2002-09-01
X,Export,CZE,República Checa,Road,104.412,0.0,42701.874,2002-09-01
X,Export,DNK,Dinamarca,Road,68.421,0.0,40499.296,2002-09-01
X,Export,DNK,Dinamarca,Other,9.6,0.0,4237.272,2002-09-01
X,Export,EST,Estonia,Road,1.807,0.0,971.042,2002-09-01
X,Export,FRA,Francia,Road,6042.6761,0.0,4631404.484,2002-09-01
X,Export,FRA,Francia,Other,247.956,0.0,152098.958,2002-09-01
X,Export,DEU,Alemania,Road,993.696,0.0,698688.949,2002-09-01
X,Export,DEU,Alemania,Other,18.864,0.0,11355.693,2002-09-01
X,Export,GIB,Gibraltar,Road,6.359,0.0,3207.007,2002-09-01
X,Export,HUN,Hungría,Road,216.627,0.0,104089.165,2002-09-01
X,Export,ITA,Italia,Air,55.269,0.0,18809.976,2002-09-01
X,Export,ITA,Italia,Sea,1.0,0.0,470.808,2002-09-01
X,Export,ITA,Italia,Road,1338.446,0.0,836698.615,2002-09-01
X,Export,ITA,Italia,Other,101.238,0.0,50989.252,2002-09-01
X,Export,LVA,Letonia,Road,8.749,0.0,6834.21,2002-09-01
X,Export,LUX,Luxemburgo,Road,34.565,0.0,29063.566,2002-09-01
X,Export,MRT,Mauritania,Sea,109.1,0.0,46094.575,2002-09-01
X,Export,NLD,Países Bajos,Road,241.174,0.0,145500.103,2002-09-01
X,Export,NLD,Países Bajos,Other,95.16,0.0,69651.532,2002-09-01
X,Export,POL,Polonia,Road,459.644,0.0,197654.997,2002-09-01
X,Export,PRT,Portugal,Air,52.74,0.0,15157.261,2002-09-01
X,Export,PRT,Portugal,Road,988.0246999999999,0.0,602594.584,2002-09-01
X,Export,PRT,Portugal,Other,128.363,0.0,49101.508,2002-09-01
X,Export,SVK,Eslovaquia,Road,19.578,0.0,8573.845,2002-09-01
X,Export,SWE,Suecia,Road,274.17,0.0,62970.727,2002-09-01
X,Export,CHE,Suiza,Road,456.959,0.0,283535.928,2002-09-01
X,Export,GBR,Reino Unido,Road,145.869,0.0,76561.993,2002-09-01
X,Export,SCG,Serbia and Montenegro (...2005),Road,33.949,0.0,8324.719,2002-09-01
X,Export,DZA,Argelia,Sea,25.51,0.0,21535.761,2002-10-01
X,Export,AND,Andorra,Road,59.833,0.0,41787.968,2002-10-01
X,Export,AUT,Austria,Road,863.311,0.0,464661.425,2002-10-01
X,Export,AUT,Austria,Other,21.6,0.0,10988.238,2002-10-01
X,Export,BEL,Bélgica,Road,2045.38,0.0,1566466.272,2002-10-01
X,Export,BEL,Bélgica,Other,276.371,0.0,145057.597,2002-10-01
X,Export,BIH,Bosnia-Herzegovina,Road,150.734,0.0,34065.06,2002-10-01
X,Export,BLR,Bielorusia,Road,2.7,0.0,971.022,2002-10-01
X,Export,HRV,Croacia,Road,106.462,0.0,46034.687,2002-10-01
X,Export,CZE,República Checa,Road,892.592,0.0,406534.497,2002-10-01
X,Export,DNK,Dinamarca,Road,662.13,0.0,366715.967,2002-10-01
X,Export,DNK,Dinamarca,Other,34.41,0.0,15862.669,2002-10-01
X,Export,EST,Estonia,Road,22.776,0.0,11442.167,2002-10-01
X,Export,FIN,Finlandia,Road,431.527,0.0,269420.269,2002-10-01
X,Export,FRA,Francia,Air,20.757,0.0,4071.818,2002-10-01
X,Export,FRA,Francia,Road,10082.883,0.0,7538759.376,2002-10-01
X,Export,FRA,Francia,Other,1077.198,0.0,880224.237,2002-10-01
X,Export,DEU,Alemania,Road,16241.458,0.0,10512323.394,2002-10-01
X,Export,DEU,Alemania,Other,1281.747,0.0,671125.15,2002-10-01
X,Export,GIB,Gibraltar,Road,3.778,0.0,2575.032,2002-10-01
X,Export,GRC,Gibraltar,Road,44.64,0.0,36340.732,2002-10-01
X,Export,HUN,Hungría,Road,1145.9,0.0,520959.939,2002-10-01
X,Export,ISL,Islandia,Road,5.12,0.0,3295.589,2002-10-01
X,Export,IRL,Irlanda,Road,62.504,0.0,43303.262,2002-10-01
X,Export,ITA,Italia,Air,0.744,0.0,207.975,2002-10-01
X,Export,ITA,Italia,Road,5970.975,0.0,4003021.971,2002-10-01
X,Export,ITA,Italia,Other,723.069,0.0,444021.074,2002-10-01
X,Export,LVA,Letonia,Road,94.642,0.0,40616.366,2002-10-01
X,Export,LTU,Lituania,Road,73.903,0.0,31789.014,2002-10-01
X,Export,LUX,Luxemburgo,Road,36.228,0.0,29761.325,2002-10-01
X,Export,MRT,Mauritania,Air,0.486,0.0,450.907,2002-10-01
X,Export,MRT,Mauritania,Sea,87.4,0.0,39099.248,2002-10-01
X,Export,NLD,Países Bajos,Road,3666.349,0.0,2445270.345,2002-10-01
X,Export,NLD,Países Bajos,Other,388.67040000000003,0.0,236701.909,2002-10-01
X,Export,NOR,Noruega,Road,249.624,0.0,121570.24,2002-10-01
X,Export,PAN,Panamá,Sea,7.168,0.0,4729.16,2002-10-01
X,Export,POL,Polonia,Road,3221.807,0.0,1550129.008,2002-10-01
X,Export,PRT,Portugal,Road,2019.7361,0.0,1443787.498,2002-10-01
X,Export,PRT,Portugal,Other,268.5575,0.0,120753.228,2002-10-01
X,Export,RUS,Rusia,Road,7.726,0.0,4196.893,2002-10-01
X,Export,SVK,Eslovaquia,Road,254.509,0.0,107452.3,2002-10-01
X,Export,SVN,Eslovenia,Road,253.083,0.0,162004.593,2002-10-01
X,Export,SWE,Suecia,Road,1045.02,0.0,651665.374,2002-10-01
X,Export,SWE,Suecia,Other,44.653,0.0,24397.519,2002-10-01
X,Export,CHE,Suiza,Road,891.685,0.0,612943.697,2002-10-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,73.44,0.0,45316.602,2002-10-01
X,Export,GBR,Reino Unido,Road,1209.33,0.0,755727.034,2002-10-01
X,Export,GBR,Reino Unido,Other,157.968,0.0,65905.92,2002-10-01
X,Export,SCG,Serbia and Montenegro (...2005),Road,82.443,0.0,13102.879,2002-10-01
X,Export,AND,Andorra,Road,70.095,0.0,40420.361,2002-11-01
X,Export,AUS,Australia,Sea,71.392,0.0,58403.072,2002-11-01
X,Export,AUT,Austria,Road,3797.56,0.0,2097616.131,2002-11-01
X,Export,AUT,Austria,Other,73.35,0.0,54320.957,2002-11-01
X,Export,BEL,Bélgica,Road,7833.711,0.0,5695250.207,2002-11-01
X,Export,BEL,Bélgica,Other,721.11,0.0,386115.137,2002-11-01
X,Export,BIH,Bosnia-Herzegovina,Road,140.89,0.0,38637.56,2002-11-01
X,Export,BRA,Brasil,Sea,64.411,0.0,38838.797,2002-11-01
X,Export,BRA,Brasil,Road,7.44,0.0,5118.095,2002-11-01
X,Export,BLR,Bielorusia,Road,567.603,0.0,165638.175,2002-11-01
X,Export,CAN,Canadá,Sea,358.904,0.0,170122.217,2002-11-01
X,Export,CAN,Canadá,Road,86.16,0.0,75601.537,2002-11-01
X,Export,HRV,Croacia,Road,537.902,0.0,187048.554,2002-11-01
X,Export,CZE,República Checa,Sea,24.84,0.0,13392.683,2002-11-01
X,Export,CZE,República Checa,Road,4041.18,0.0,1526523.983,2002-11-01
X,Export,DNK,Dinamarca,Road,3408.22,0.0,2245817.15,2002-11-01
X,Export,DNK,Dinamarca,Other,2.365,0.0,1337.131,2002-11-01
X,Export,EST,Estonia,Road,96.064,0.0,35049.967,2002-11-01
X,Export,FIN,Finlandia,Road,1196.35,0.0,753853.671,2002-11-01
X,Export,FIN,Finlandia,Other,51.62,0.0,29720.3,2002-11-01
X,Export,FRA,Francia,Road,32957.616,0.0,20569831.587,2002-11-01
X,Export,FRA,Francia,Other,2815.707,0.0,1529552.214,2002-11-01
X,Export,DEU,Alemania,Road,70262.24,0.0,40751617.243,2002-11-01
X,Export,DEU,Alemania,Other,4524.9,0.0,1879980.743,2002-11-01
X,Export,GIB,Gibraltar,Road,4.779,0.0,3487.689,2002-11-01
X,Export,GRC,Gibraltar,Road,24.87,0.0,17613.704,2002-11-01
X,Export,GRC,Gibraltar,Other,6.343,0.0,5033.297,2002-11-01
X,Export,GTM,Grecia,Sea,5.914,0.0,3506.912,2002-11-01
X,Export,HKG,Hong-Kong,Sea,21.0,0.0,12497.94,2002-11-01
X,Export,HUN,Hungría,Road,2952.07,0.0,1074210.808,2002-11-01
X,Export,ISL,Islandia,Road,31.165,0.0,20828.66,2002-11-01
X,Export,IRL,Irlanda,Road,666.866,0.0,399990.212,2002-11-01
X,Export,IRL,Irlanda,Other,781.703,0.0,442392.35,2002-11-01
X,Export,ITA,Italia,Air,108.927,0.0,40548.495,2002-11-01
X,Export,ITA,Italia,Road,7951.283,0.0,4959376.489,2002-11-01
X,Export,ITA,Italia,Other,1960.003,0.0,1116478.127,2002-11-01
X,Export,LVA,Letonia,Sea,23.04,0.0,9598.418,2002-11-01
X,Export,LVA,Letonia,Road,468.952,0.0,191546.622,2002-11-01
X,Export,LTU,Lituania,Road,486.564,0.0,178539.947,2002-11-01
X,Export,LUX,Luxemburgo,Road,47.102,0.0,33826.726,2002-11-01
X,Export,LUX,Luxemburgo,Other,0.772,0.0,727.459,2002-11-01
X,Export,MYS,Malasia,Sea,21.0,0.0,12497.94,2002-11-01
X,Export,MRT,Mauritania,Air,0.31,0.0,202.943,2002-11-01
X,Export,MRT,Mauritania,Sea,123.0,0.0,48206.34,2002-11-01
X,Export,NLD,Países Bajos,Road,18764.933,0.0,10403338.045,2002-11-01
X,Export,NLD,Países Bajos,Other,994.331,0.0,532462.583,2002-11-01
X,Export,NOR,Noruega,Sea,19.84,0.0,11684.582,2002-11-01
X,Export,NOR,Noruega,Road,1647.49,0.0,803312.741,2002-11-01
X,Export,PAN,Panamá,Sea,24.71,0.0,13808.468,2002-11-01
X,Export,POL,Polonia,Road,8983.928,0.0,3809821.165,2002-11-01
X,Export,PRT,Portugal,Air,101.093,0.0,29485.765,2002-11-01
X,Export,PRT,Portugal,Road,2358.802,0.0,1477808.004,2002-11-01
X,Export,PRT,Portugal,Other,241.89929999999998,0.0,71636.079,2002-11-01
X,Export,RUS,Rusia,Sea,4359.46,0.0,1852759.843,2002-11-01
X,Export,RUS,Rusia,Road,1067.08,0.0,445387.193,2002-11-01
X,Export,SEN,Senegal,Sea,43.2,0.0,15426.029,2002-11-01
X,Export,SVK,Eslovaquia,Road,1386.39,0.0,468871.884,2002-11-01
X,Export,SVN,Eslovenia,Road,368.994,0.0,204695.854,2002-11-01
X,Export,ZAF,Sudáfrica,Sea,44.547,0.0,27492.125,2002-11-01
X,Export,SWE,Suecia,Sea,630.715,0.0,538020.447,2002-11-01
X,Export,SWE,Suecia,Road,5938.66,0.0,3535463.262,2002-11-01
X,Export,SWE,Suecia,Other,98.893,0.0,60124.386,2002-11-01
X,Export,CHE,Suiza,Road,4364.138,0.0,2651976.315,2002-11-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,114.0,0.0,63256.111,2002-11-01
X,Export,UKR,Ucrania,Road,30.644,0.0,15088.088,2002-11-01
X,Export,GBR,Reino Unido,Air,12.849,0.0,6868.501,2002-11-01
X,Export,GBR,Reino Unido,Other,714.191,0.0,324227.154,2002-11-01
X,Export,GBR,Reino Unido,Road,10391.258,0.0,6852821.292,2002-11-01
X,Export,SCG,Serbia and Montenegro (...2005),Road,15.728,0.0,2493.934,2002-11-01
X,Export,AND,Andorra,Road,128.987,0.0,65450.107,2002-12-01
X,Export,AUS,Australia,Sea,22.978,0.0,12868.668,2002-12-01
X,Export,AUT,Austria,Road,3127.52,0.0,1672682.444,2002-12-01
X,Export,AUT,Austria,Other,40.32,0.0,24633.746,2002-12-01
X,Export,BEL,Bélgica,Road,8344.536,0.0,6001710.595,2002-12-01
X,Export,BEL,Bélgica,Other,703.508,0.0,362092.238,2002-12-01
X,Export,BIH,Bosnia-Herzegovina,Road,185.827,0.0,49671.313,2002-12-01
X,Export,BRA,Brasil,Sea,171.153,0.0,98667.072,2002-12-01
X,Export,BLR,Bielorusia,Road,803.422,0.0,228688.488,2002-12-01
X,Export,CAN,Canadá,Sea,124.2,0.0,65894.048,2002-12-01
X,Export,HRV,Croacia,Road,997.731,0.0,360216.562,2002-12-01
X,Export,CZE,República Checa,Road,4711.012,0.0,1759191.737,2002-12-01
X,Export,DNK,Dinamarca,Sea,9.408,0.0,8238.742,2002-12-01
X,Export,DNK,Dinamarca,Road,3280.79,0.0,1938592.785,2002-12-01
X,Export,DNK,Dinamarca,Other,112.787,0.0,46943.456,2002-12-01
X,Export,EST,Estonia,Road,132.159,0.0,63475.925,2002-12-01
X,Export,FIN,Finlandia,Road,864.42,0.0,712909.14,2002-12-01
X,Export,FIN,Finlandia,Other,36.545,0.0,21908.882,2002-12-01
X,Export,FRA,Francia,Air,10.804,0.0,3786.196,2002-12-01
X,Export,FRA,Francia,Road,42390.388,0.0,25621826.985,2002-12-01
X,Export,FRA,Francia,Other,2930.179,0.0,1476986.211,2002-12-01
X,Export,DEU,Alemania,Air,3.8310999999999997,0.0,3095.633,2002-12-01
X,Export,DEU,Alemania,Road,74257.04,0.0,41723787.33,2002-12-01
X,Export,DEU,Alemania,Other,5112.74,0.0,2186163.286,2002-12-01
X,Export,GIB,Gibraltar,Road,6.452,0.0,3628.641,2002-12-01
X,Export,HUN,Hungría,Road,2446.07,0.0,811762.717,2002-12-01
X,Export,ISL,Islandia,Road,10.525,0.0,7190.188,2002-12-01
X,Export,IRL,Irlanda,Road,845.698,0.0,471227.125,2002-12-01
X,Export,IRL,Irlanda,Other,35.765,0.0,14567.228,2002-12-01
X,Export,ITA,Italia,Air,77.4633,0.0,24085.291,2002-12-01
X,Export,ITA,Italia,Road,5440.804,0.0,3431083.838,2002-12-01
X,Export,ITA,Italia,Other,1174.77,0.0,527320.889,2002-12-01
X,Export,LVA,Letonia,Road,327.244,0.0,114192.635,2002-12-01
X,Export,LTU,Lituania,Road,493.55,0.0,172667.825,2002-12-01
X,Export,LUX,Luxemburgo,Road,51.883,0.0,32947.564,2002-12-01
X,Export,MRT,Mauritania,Sea,14.5,0.0,5626.905,2002-12-01
X,Export,NLD,Países Bajos,Road,22655.804,0.0,12089139.997,2002-12-01
X,Export,NLD,Países Bajos,Other,1277.915,0.0,532583.807,2002-12-01
X,Export,NOR,Noruega,Sea,60.872,0.0,37107.838,2002-12-01
X,Export,NOR,Noruega,Road,1841.776,0.0,924670.115,2002-12-01
X,Export,PAN,Panamá,Sea,9.207,0.0,4350.129,2002-12-01
X,Export,POL,Polonia,Sea,388.3,0.0,147933.994,2002-12-01
X,Export,POL,Polonia,Road,14780.954,0.0,5928612.225,2002-12-01
X,Export,PRT,Portugal,Air,16.59,0.0,6250.385,2002-12-01
X,Export,PRT,Portugal,Road,2977.007,0.0,1718385.507,2002-12-01
X,Export,PRT,Portugal,Other,194.78320000000002,0.0,63460.336,2002-12-01
X,Export,X1 ,Bunkers,Road,0.015,0.0,9.164,2002-12-01
X,Export,GBR,Reino Unido,Air,49.734,0.0,21572.408,2002-12-01
X,Export,SWE,Suecia,Other,213.856,0.0,118243.579,2002-12-01
X,Export,GBR,Reino Unido,Other,2032.55,0.0,969627.485,2002-12-01
X,Export,SWE,Suecia,Sea,1622.36,0.0,1420705.882,2002-12-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,44.388,0.0,25647.139,2002-12-01
X,Export,RUS,Rusia,Sea,1785.74,0.0,738926.65,2002-12-01
X,Export,ZAF,Sudáfrica,Sea,22.955,0.0,12625.854,2002-12-01
X,Export,SEN,Senegal,Sea,42.115,0.0,17318.566,2002-12-01
X,Export,RUS,Rusia,Road,1246.54,0.0,600391.848,2002-12-01
X,Export,SVK,Eslovaquia,Road,2097.09,0.0,705871.395,2002-12-01
X,Export,SVN,Eslovenia,Road,446.139,0.0,222779.78,2002-12-01
X,Export,ROU,Rumanía,Road,20.973,0.0,7075.044,2002-12-01
X,Export,GBR,Reino Unido,Road,15134.217,0.0,9460611.575,2002-12-01
X,Export,SWE,Suecia,Road,5954.18,0.0,3411917.181,2002-12-01
X,Export,CHE,Suiza,Road,4128.389,0.0,2472251.162,2002-12-01
X,Export,DZA,Argelia,Sea,21.3,0.0,3906.342,2003-08-01
X,Export,DZA,Argelia,Sea,1.674,0.0,287.456,2003-02-01
X,Export,DZA,Argelia,Sea,1.684,0.0,1348.492,2003-11-01
X,Export,AND,Andorra,Road,124.8112,0.0,67828.617,2003-01-01
X,Export,AND,Andorra,Road,105.772,0.0,74722.206,2003-04-01
X,Export,AND,Andorra,Road,123.502,0.0,79572.798,2003-03-01
X,Export,AND,Andorra,Road,132.7785,0.0,71479.297,2003-02-01
X,Export,AND,Andorra,Road,128.9225,0.0,74619.293,2003-12-01
X,Export,AND,Andorra,Road,82.8189,0.0,57608.256,2003-11-01
X,Export,AND,Andorra,Road,41.033,0.0,37879.839,2003-10-01
X,Export,AND,Andorra,Road,52.852199999999996,0.0,37404.757,2003-08-01
X,Export,AND,Andorra,Road,46.994,0.0,33502.483,2003-07-01
X,Export,AND,Andorra,Road,44.317,0.0,31625.805,2003-06-01
X,Export,ARG,Argentina,Road,44.641,0.0,30790.434,2003-01-01
X,Export,AUS,Australia,Road,25.024,0.0,26580.243,2003-01-01
X,Export,AUS,Australia,Sea,45.956,0.0,24407.002,2003-01-01
X,Export,AUS,Australia,Road,72.732,0.0,89381.187,2003-04-01
X,Export,AUS,Australia,Road,293.642,0.0,339188.295,2003-03-01
X,Export,AUS,Australia,Road,60.984,0.0,69274.699,2003-02-01
X,Export,AUT,Austria,Other,159.262,0.0,111649.892,2003-01-01
X,Export,AUT,Austria,Road,3601.69,0.0,2120020.124,2003-01-01
X,Export,AUT,Austria,Road,2257.2,0.0,1319812.131,2003-03-01
X,Export,AUT,Austria,Other,67.68,0.0,40137.612,2003-02-01
X,Export,AUT,Austria,Road,3425.07,0.0,2028433.055,2003-02-01
X,Export,AUT,Austria,Road,773.211,0.0,506890.188,2003-10-01
X,Export,AUT,Austria,Other,3.24,0.0,1624.022,2003-08-01
X,Export,AUT,Austria,Road,243.966,0.0,158902.901,2003-08-01
X,Export,AUT,Austria,Road,264.086,0.0,163338.042,2003-07-01
X,Export,AUT,Austria,Other,18.04,0.0,9467.861,2003-06-01
X,Export,AUT,Austria,Road,486.231,0.0,285484.643,2003-06-01
X,Export,AUT,Austria,Road,1419.414,0.0,945856.341,2003-04-01
X,Export,AUT,Austria,Sea,8.64,0.0,5249.154,2003-04-01
X,Export,AUT,Austria,Other,17.64,0.0,10407.12,2003-12-01
X,Export,AUT,Austria,Road,3849.227,0.0,2394796.117,2003-12-01
X,Export,AUT,Austria,Other,152.049,0.0,125630.25,2003-11-01
X,Export,AUT,Austria,Road,3681.628,0.0,2388691.837,2003-11-01
X,Export,BHR,Bahrein,Sea,24.081,0.0,10212.586,2003-03-01
X,Export,BEL,Bélgica,Other,61.477,0.0,27318.252,2003-01-01
X,Export,BEL,Bélgica,Road,12150.472,0.0,8906873.145,2003-01-01
X,Export,BEL,Bélgica,Road,11602.193,0.0,9813666.991,2003-03-01
X,Export,BEL,Bélgica,Other,68.85419999999999,0.0,28719.202,2003-02-01
X,Export,BEL,Bélgica,Road,9478.401,0.0,7798329.086,2003-02-01
X,Export,BEL,Bélgica,Road,1606.82,0.0,1374645.071,2003-10-01
X,Export,BEL,Bélgica,Road,141.862,0.0,158487.427,2003-08-01
X,Export,BEL,Bélgica,Road,553.308,0.0,457420.432,2003-07-01
X,Export,BEL,Bélgica,Road,3542.177,0.0,3680916.181,2003-06-01
X,Export,BEL,Bélgica,Road,8854.804,0.0,8083327.668,2003-04-01
X,Export,BEL,Bélgica,Other,28.88,0.0,16952.373,2003-03-01
X,Export,BEL,Bélgica,Other,3.588,0.0,3087.033,2003-12-01
X,Export,BEL,Bélgica,Road,8430.358,0.0,7020029.943,2003-12-01
X,Export,BEL,Bélgica,Other,34.83,0.0,16712.527,2003-11-01
X,Export,BEL,Bélgica,Road,8360.08,0.0,7404235.715,2003-11-01
X,Export,BIH,Bosnia-Herzegovina,Road,253.133,0.0,80460.669,2003-01-01
X,Export,BIH,Bosnia-Herzegovina,Road,266.39,0.0,105942.033,2003-04-01
X,Export,BIH,Bosnia-Herzegovina,Road,345.99,0.0,117234.618,2003-03-01
X,Export,BIH,Bosnia-Herzegovina,Road,323.228,0.0,92599.397,2003-02-01
X,Export,BIH,Bosnia-Herzegovina,Road,245.157,0.0,84352.922,2003-12-01
X,Export,BIH,Bosnia-Herzegovina,Road,178.001,0.0,64841.835,2003-11-01
X,Export,BIH,Bosnia-Herzegovina,Road,54.55,0.0,26265.842,2003-10-01
X,Export,BIH,Bosnia-Herzegovina,Road,42.406,0.0,17092.937,2003-08-01
X,Export,BIH,Bosnia-Herzegovina,Road,118.517,0.0,47507.98,2003-07-01
X,Export,BIH,Bosnia-Herzegovina,Road,116.739,0.0,56034.727,2003-06-01
X,Export,BRA,Brasil,Sea,16.112,0.0,7846.989,2003-03-01
X,Export,BRA,Brasil,Sea,8.297,0.0,4324.484,2003-01-01
X,Export,BRA,Brasil,Sea,24.323,0.0,14590.384,2003-12-01
X,Export,BRA,Brasil,Sea,37.81,0.0,21719.848,2003-11-01
X,Export,BLR,Bielorusia,Road,549.013,0.0,158041.806,2003-01-01
X,Export,BLR,Bielorusia,Road,443.661,0.0,118611.314,2003-04-01
X,Export,BLR,Bielorusia,Road,528.524,0.0,152036.746,2003-03-01
X,Export,BLR,Bielorusia,Road,320.022,0.0,84487.694,2003-02-01
X,Export,BLR,Bielorusia,Road,633.751,0.0,219351.69,2003-12-01
X,Export,BLR,Bielorusia,Sea,83.34,0.0,31853.602,2003-12-01
X,Export,BLR,Bielorusia,Road,246.911,0.0,77714.445,2003-11-01
X,Export,BLR,Bielorusia,Road,9.0,0.0,2824.763,2003-10-01
X,Export,BLR,Bielorusia,Road,18.9,0.0,6662.738,2003-07-01
X,Export,BLR,Bielorusia,Road,38.7,0.0,9893.588,2003-06-01
X,Export,CAN,Canadá,Road,140.88,0.0,199086.074,2003-02-01
X,Export,CAN,Canadá,Sea,24.975,0.0,14847.217,2003-11-01
X,Export,CAN,Canadá,Road,79.68,0.0,113573.851,2003-04-01
X,Export,CAN,Canadá,Road,159.36,0.0,224715.635,2003-03-01
X,Export,CAN,Canadá,Road,56.428,0.0,50573.12,2003-12-01
X,Export,CAN,Canadá,Sea,170.95,0.0,262718.624,2003-12-01
X,Export,CPV,Cabo Verde,Air,0.4,0.0,385.792,2003-03-01
